,text,label
40586,"['Biden', 'announce', 'vaccination', 'requirement', 'across', 'federal', 'government', 'Thursday', '–', 'CNN', 'ChronLaw', 'Politics', 'News', 'https://t.co/apOpOMyKTH', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
40587,"['One', ""can't"", 'say', 'culture', 'thing', '""', 'murder', '""', 'committed', '.', 'Getting', 'root', 'problem', ',', 'perhaps', ""that's"", ""diplomat's"", ""daughter's"", '""', 'soul', 'purpose', '""', '.', 'RIP', '.', '#JusticeForNoor', '#culture', '#politics', '#leadership', '#jessedomingo', 'https://t.co/FisgHEEeeS']",0
40588,"['@POTUS', '@RepMcNerney', '@cspan', '@SenTedCruz', '@algore', 'Come', '’', 'adults', 'get', 'sort', 'reward', 'adults', 'keeping', 'good', 'health', '?', 'Like', 'universal', 'payment', '?', 'Like', '200', 'unhealthy', ',', '2k', 'healthy', 'productive', 'workers', '?', '#politics', '#legislature']",0
40591,"['@Deemoney521', '@TheDemocrats', 'Inna', 'Special', 'Election', ',', 'huh', '?', '!', '#OH11', 'Yeah', ',', 'know', '#Policestate', '#Ohio', '#Democrats', 'cant', 'win', 'without', 'smearing', 'competition', '.', ',', '’', '#Antisemitic', 'criticizing', 'throwing', '$', '1.2', 'million', 'prior', '#ElectionDay', 'win', '?', '!', 'Tell', '#Israel', 'doesnt', 'interefere', '#USA', '#Politics', '🤭']",0
40593,"['#afghanrefugees', 'accepted', 'UK', '🇬🇧', '#politics', 'https://t.co/5C3XbCtIoX']",0
40597,"['@ANI', 'Study', 'hard', 'general', 'category', 'students', '...', 'get', 'nothing', 'Bcaz', 'country', 'political', 'people', ""who's"", 'motive', 'vote', '.', '#generalcategory', '#education', '#Politics', 'https://t.co/TaqUTu83ce']",0
40598,"['Senator', '@TedCruz', 'says', ""Biden's"", 'DHS', 'blocking', 'Cuban', 'refugees', 'entering', 'U', '.', '.', ""'"", 'tend', 'vote', 'Republican', '.', ""'"", 'interview', 'available', 'watch', ':', 'https://t.co/j1ADMQhU9K', '#news', '#politics', '#Cuba']",0
40599,"['@AnilDeshmukhNCP', 'appear', '@dir_ed', 'today', '.', 'According', 'lawyer', 'filing', 'exemption', 'grounds', 'SC', 'orders', '.', '@AnilDeshmukhNCP', 'approach', 'appropriate', 'court', 'soon', '.', '#Maharashtra', '#ED', '#politics', '#Crime']",0
40602,"[""Bolsonaro's"", ""'"", 'land', 'grab', ""'"", 'bill', 'passes', ""Brazil's"", 'lower', 'house', 'https://t.co/HNSkmFu34u', '#Politics', 'https://t.co/eQQT8822Zi', ""#Bolsonaro's"", '#', ""'"", 'land', '#grab', ""'"", '#bill', '#passes', ""#Brazil's"", '#lower', '#house', '#', '377']",0
40604,"['Heartfelt', 'birthday', 'wishes', 'Former', 'Chief', 'Minister', 'Karnataka', 'leader', 'opposition', ',', 'Shri', 'Siddaramiah', 'sir', '.', 'May', 'god', 'bless', 'good', 'health', ',', 'success', 'prosperity', '.', '#bangalore', '#iyc', '#indianyouthcongress', '#karnataka', '#krishnabyregowda', '#change', '#politics', '#bangalorenorth', 'https://t.co/6SpD7VG70v']",0
40605,"['Ah', 'yes', 'Penny', ',', '’', 'Scotty', '.', '’', 'also', 'rules', '#politics', 'today', '.', 'Ignore', '’', 'inevitable', ',', 'tell', 'us', 'live', '’', 'anything', '(', 'btw', 'fault', ')', '.', 'See', 'example', ':', 'climate', 'change', '.', '#pivot', 'come', '…', 'https://t.co/nfQ1Xk9MGb']",0
40606,"['APC', 'Governors', 'Laud', 'President', 'Buhari', 'Signing', 'PIB', 'Law', ':', 'https://t.co/sPtddItVJL', '#APCGovernors', '#Buhari', '#PIB', '#Politics', '#NigeriaNews', 'https://t.co/sPtddItVJL']",0
40607,"['#Tories', 'never', 'bad', '#labourparty', 'never', 'great', 'opportunity', 'show', 'us', 'better', 'way', '-', 'watching', 'hoping', 'Keir', '...', '#politics', '#Politica', '#Conservatives', 'https://t.co/RnUlWxLSrz']",0
40615,"['Germany', 'imposes', 'stricter', 'entry', 'rules', 'arrivals', 'Spain', ',', 'Netherlands', 'Georgia', 'https://t.co/PGQni5eTTh', '#Politics', 'https://t.co/eQQT8822Zi', '#Germany', '#imposes', '#stricter', '#entry', '#rules', '#for', '#arrivals', '#from', '#Spain', '#Nerlands', '#and', '#Georgia', '#', '729']",0
40620,"['UNvaccinateds', ""'"", 'MOMENT', 'CLARITY', '!', '!', '!', '#politics', 'https://t.co/O0zyrKykPm']",0
40621,"['Trump', 'Stiffs', 'George', 'P', '.', 'Bush', ',', '“', 'Bush', 'Likes', '”', 'https://t.co/V0Ec58xCUb', '#Politics', 'https://t.co/Mxc9ij0WSK']",0
40622,"['record', '482', 'migrants', 'crossed', 'English', 'Channel', 'Wednesday', ',', 'Home', 'Office', 'said', '.', 'think', 'main', 'reason', 'migrants', 'cross', 'English', 'Channel', '?', '#Migrants', '#Politics', '#Government', '#News', '#CurrentAffairs', '#Twitter', '#Polls']",0
40623,"['Man', ',', 'people', 'going', 'lives', ',', 'every', 'day', ',', 'worried', '""', 'agenda', '""', 'opposing', 'views', '...', '""', 'Oh', ',', 'liberals', '!', '""', ',', '""', 'Wtf', 'conservatives', '!', '""', '-', 'absolutely', 'shitty', 'miserable', 'way', 'live', '.', 'Let', 'shit', 'go', '.', '#politics', '#life', '#freeyourmind']",0
40624,"['Prime', 'Minister', 'said', 'desperate', 'go', 'abroad', 'summer', 'decided', 'due', 'concerns', 'move', 'would', 'look', 'amid', 'travel', 'restrictions', '#TheTimes', '#BorisJohnson', '#Politics', 'https://t.co/QMAnJYoq7b']",0
40626,"['#SenHawley', 'need', '#VoteThemOut', '#democraticparty', '#democrats', '#democrat', '#election', '#voteblue', '#vote', '#politics', '#dnc', '#blacklivesmatter', '#bluewave', '#blm', 'https://t.co/npDdlCTyXo']",0
40627,"['Former', 'interpreters', 'descended', 'Parliament', 'today', 'bid', 'improve', ""UK's"", 'offer', 'Afghan', 'refugees', '-', 'given', 'helping', 'NHS', ',', 'say', 'worth', 'nation', 'https://t.co/Vq6pOs498w', '#Politics', 'https://t.co/fsChgu0o83']",0
40633,"['#DC', '#Politics', '#Government', '#Safety', '—', '>', 'Police', 'Investigate', 'Bomb', 'Threat', 'Near', 'U', '.', '.', 'Capitol', 'https://t.co/I6zGLG3RPJ']",0
40634,"['#DeathDeSantis', 'flattened', ""Biden's"", 'former', 'COVID', 'advisor', 'brutally', 'candid', 'interview', 'https://t.co/2rCRstn8aF', '|', '#politics', '#trump', '#corruption']",0
40635,"['Via', '@RawStory', ':', ""'"", 'never', ""'"", 'US', 'military', 'solution', 'Afghanistan', ':', 'Rep', '.', 'Barbara', 'Lee', 'https://t.co/3jgoLkuPgR', '|', '#politics', '#trump', '#corruption']",0
40639,"['Corruption', 'Wisconsin', 'continues', '@SenRonJohnson', '...', '#wisconsin', '#corruption', '#politics', '#wipolitics', '#wiunion', 'https://t.co/VgeYLVScHk']",0
40642,"['Cioe', ':', 'Redistricting', 'commission', '’', 'swayed', 'politics', '–', 'Boston', 'Globe', 'ChronLaw', 'Politics', 'News', 'https://t.co/0NROcMuPKn', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
40649,"['People', 'falling', 'airplanes', 'trying', 'escape', 'country', 'people', 'US', 'trying', 'assign', 'blame', 'whichever', 'party', '’', 'like', '.', 'Party', '’', 'care', '.', 'vote', '.', '#theparty', '#politics', '#Afghanistan']",0
40651,"['Preliminary', 'elections', 'results', 'show', 'front-runners', 'La', 'Center', 'council', 'school', 'board', 'races', '-', 'Reflector', 'https://t.co/fa2hjEjsn3', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
40656,"['""', '#Politics', 'Today', 'News', ':', 'Critical', 'race', 'theory', 'face', 'first', 'major', 'political', 'test', 'Virginia', '#News', '""', ':', 'https://t.co/lpRORH2T66']",0
40658,"['Via', '@RawStory', ':', 'Lauren', 'Boebert', 'posted', 'huge', 'business', 'losses', '2018', '-', '-', 'financial', 'entanglements', 'last', '2', 'years', 'confusing', 'https://t.co/9UE4iqfVMb', '|', '#politics', '#trump', '#corruption']",0
40659,"['#GregAbbott', 'asked', 'federal', 'government', 'help', '#COVID', 'threatening', 'school', 'districts', 'requiring', 'masks', '.', '#DeathSantis', 'asked', 'federal', 'government', 'ventilators', 'today', ',', 'saying', 'COVID', 'problem', 'state', '.', '#COVIDIOTS', '#POLITICS', '#Texas', '#Florida']",0
40663,"['#Politics', '#Business', ':', 'Xi', '’', 'tech', 'clampdown', 'signals', 'end', 'capitalist', 'era', '-', '$', '1', 'trillion', 'stock', 'market', 'losses', 'tied', 'recent', 'regulatory', 'lurches', ',', 'control', 'new', 'name', 'game', '#China', '!', 'https://t.co/eAtl3wOnVh']",0
40669,"['Florida', 'Moves', 'Closer', 'Punishing', 'Districts', 'Defying', ""DeSantis's"", 'Ban', '...', '(', 'Truthout', ')', 'Florida', 'Board', 'Education', 'determined', 'Tuesday', 'two', 'school', 'districts', 'state', ',', '...', 'Add', 'highlights', ':', 'https://t.co/51xBxAClnk', '#LeftWing', '#Politics', '...']",0
40671,"['Today', '@AtishiAAP', ',', 'MLA', ',', 'member', 'Political', 'Affairs', 'Committee', ',', 'AAP', 'interacted', 'cohort', '#TheGoodPolitician', 'program', '.', 'spoke', 'contribution', 'towards', 'revolutionary', 'change', ""#Delhi's"", 'education', 'system', '&', 'need', '#politics', 'bring', 'change', '.', 'https://t.co/qrJtlwbJfx']",0
40676,"['Myanmar', 'Opposition', 'Leader', ':', 'Need', 'Help', 'Biden', 'Defeat', 'Military', 'Junta', 'https://t.co/jimFWiHl21', '#Politics', 'https://t.co/sncbGs9lhu']",0
40677,"['Hey', '!', ""Here's"", 'post', 'might', 'missed', '!', 'Read', '...', '""', 'Boot', 'Straps', 'Myth', ':', 'fallacy', 'boot', 'strap', 'trope', '.', '""', 'https://t.co/x7Rrr1L9OV', '#Politics', '#Poverty']",0
40679,"['@JunetMohamed', ':', 'NRM', 'record', 'human', 'rights', ',', 'democracy', ',', 'good', 'governance', 'worth', 'borrowing', '.', 'need', 'borrow', ""country's"", 'political', 'habits', 'whose', 'results', 'lead', 'chaos', 'backwardness', 'country', '!', '#Uganda', '#NRM', '#politics', 'https://t.co/AQ4GoPCfv9']",0
40681,"['NGF', 'condemns', 'Jos', 'killings', ',', 'appeals', 'calm', '#Politics', 'https://t.co/65b0qjF1sP']",0
40691,"['White', 'House', 'says', 'COVID', 'vaccinations', ""'"", 'picking', 'back', ""'"", 'amid', 'concern', 'delta', 'variant', 'https://t.co/vFLePnuttZ', '-', '@politic_talks', '#Politics', '#Political']",0
40694,"['House', 'fails', 'extend', 'eviction', 'moratorium', 'ahead', '6', '-', 'week', 'recess', 'https://t.co/yErc3RLCP7', '#Politics']",0
40696,"['Taliban', 'control', 'creates', 'new', 'risk', 'region', ':', 'clashes', 'India', 'Leaning', ':', '58', '%', 'Conservative', '-', 'View', 'rating', ':', 'https://t.co/nIOd2JmxhH', '#ArticleBiasRatings', '#Politics', 'https://t.co/ZL7mW2UJJx']",0
40702,"['“', 'Texas', 'Special', 'Election', 'Indicates', 'Trump', '’', 'GOP', 'Influence', 'Declining', '”', ':', 'quick', 'recap', 'results', 'TX', '-', '6', 'special', 'election', 'results', 'play', 'role', 'suggesting', 'future', 'influence', '#DonaldTrump', '#RepublicanParty', '.', '(', '1/2', ')', '•', '•', '•', '#texas', '#us', '#news', '#politics', 'https://t.co/34gCzo4Fdq']",0
40703,"['Biden', ""'"", 'plans', ""'"", 'call', 'Cuomo', 'ask', 'resignation', ',', 'weigh', 'New', 'York', 'impeachment', ':', 'Psaki', 'https://t.co/MiEZjTDaMw', '-', '@politic_talks', '#Politics', '#Political']",0
40704,"['started', 'following', '#politics', ""#80's"", '.', '#conservative', 'thought', 'philosophy', '.', 'largely', 'disagreed', 'w', '/', ':', 'made', 'points', '.', ',', 'C', '.', 'refers', 'shrill', '&', 'irrational', 'nonsense', '.', 'Whole', 'generation', 'equates', 'term', 'w', '/', '""', 'crazy', 'shit', '""', '.', '#Trump', ',', 'clown', 'car', 'enablers', ',', 'hv', 'destroyed']",0
40706,"['Kremlin', 'says', 'Biden', 'wrong', 'say', 'Russia', 'nuclear', 'weapons', 'oil', 'via', '@Reuters', 'https://t.co/zIrQHIMxmM', '#Russia', '#US', '#UN', '#EU', '#NATO', '#missiles', '#weapons', '#nuclearweapons', '#treaties', '#diplomacy', '#politics', '#regionalsecurity', '#security', '#geopolitics']",0
40710,"['left', 'hates', 'election', 'integrity', 'much', ',', 'willing', 'wish', 'death', 'anyone', 'fighting', '.', '#Americanleft', '#Arizona', '#Arizonaelectionaudit', '#deaththreat', '#politics', '#RepublicanParty', '#Terrorism', '#USnews', 'https://t.co/h3d04NAEdf']",0
40712,"[""Laschet's"", 'campaign', 'lead', 'Germany', 'takes', 'pounding', 'polls', '(', 'POLITICO', ')', 'FRANKFURT', '-', ""Germany's"", 'election', 'campaign', 'enters', 'final', 'rounds', ',', 'conservative', 'front-r', '...', 'Add', 'highlights', ':', 'https://t.co/h3yGChC7yN', '#europe', '#politics', '#', '...']",0
40713,"['wildfires', ',', 'concern', 'Greek', 'power', 'supply', 'sparks', 'hot', 'political', 'debate', 'https://t.co/4D6bxAB3Ca', '#Greece', '#politics']",0
40718,"['@NYSkdiver', 'Strangely', ',', 'activists', 'disappeared', '.', 'Could', 'street', 'activists', 'vacationing', 'Hamptons', 'playing', '#Politics', '?']",0
40720,"['Vermont', 'Governor', 'certifies', 'state', 'local', 'fiscal', 'recovery', 'funds', 'https://t.co/xMdVCNYWvS', '#Politics', 'https://t.co/eQQT8822Zi', '#Vermont', '#Governor', '#certifies', '#for', '#state', '#and', '#local', '#fiscal', '#recovery', '#funds', '#', '571']",0
40721,"['Via', '@RawStory', ':', 'Americans', 'demand', 'arrest', 'Michael', 'Flynn', ""'"", 'jokes', ""'"", 'assassination', 'Washington', ',', 'DC', 'new', 'gun', 'https://t.co/hWgHty4Hlg', '|', '#politics', '#trump', '#corruption']",0
40725,"['MPs', 'sides', 'accuse', 'Boris', 'Johnson', 'Afghanistan', 'failures', 'via', '@BBCNews', 'https://t.co/Wb9kP4zmee', '#Afghanistan', '#UK', '#US', '#NATO', '#UN', '#war', '#ForeignPolicy', '#geopolitics', '#politics', '#terrorism', '#women', '#femicide', '#EndlessWar', '#humanity', '#RegionalSecurity', '#refugees', '#PostConflictResolution']",0
40726,"['CDC', 'manipulating', 'data', 'prop-up', '“', 'vaccine', 'effectiveness', '”', '…', '-', '#news', '#politics', '-', 'https://t.co/prl8PLhpEV']",0
40728,"['Victor', 'Dominello', 'MP', 'diagnosed', ""Bell's"", 'Palsy', '#Covid', 'jab', '#VoteTrudeauOut', '#justsayno', '#novaccinepassports', '#business', '#entrepreneur', '#canada', '#onpoli', '#politics', '#cdnpoli', '#ontario', '#toronto', '#vaccinepassport', '#elxn44', 'https://t.co/42VKI3rUBb']",0
40731,"['Analysis', ':', ""Colombia's"", 'Duque', 'likely', 'get', 'tax', 'reform', ',', 'little', 'else', ',', 'final', 'year', 'via', '@Reuters', 'https://t.co/IrpyKmFl20', '#Colombia', '#politics', '#PoliticalParties', '#elections', '#economy', '#voters', '#equity', '#protests', '#RegionalSecurity']",0
40733,"['1844', ',', 'New', 'Jersey', 'prohibited', 'criminal', 'convictions', 'voting', 'newly', 'ratified', 'Constitution', '.', 'Due', 'law', ',', '94,300', 'people', 'able', 'vote', 'NJ', '.', 'population', 'size', 'Trenton', '.', '#Democracy', '#RegistertoVote', '#JerseyStrong', '#Politics', '#Policy', 'https://t.co/UIwmMenTj7']",0
40737,"['DA', ',', 'UDM', 'IFP', 'said', 'nomination', 'Nosiviwe', 'Mapisa-Nqakula', 'raises', 'questions', '.', '#Politics', '#ANC', '#speaker', 'https://t.co/EUCHKzH0fN']",0
40742,"['Gbagbo', 'called', 'Ouattara', 'free', 'civil', 'war', 'prisoners', 'visit', 'https://t.co/c229tCmaCx', '#politicalprisoner', '#ICC', '#politics', '#LaurentGbagbo', '#IvoryCoast', '#tbg', '#livestockrates', '#news247live', 'https://t.co/Sz0dMpS9G9']",0
40751,"['SMART', 'People', 'still', 'walk', 'among', 'us', '!', '’', 'let', '#Twitter', 'social', 'media', 'make', 'think', 'otherwise', '.', 'SEEK', 'PEOPLE', '.', 'Listen', ',', 'make', 'informed', 'decisions', '#Covid', '#LockDown', '#Masks', '#Biden', '#Canada', '#WakeUpAmerica', '#Politics', '#BorderCrisis', 'https://t.co/vsFoXL3uDz']",0
40752,"['Rajavithi', 'Hospital', 'said', '20', '-', 'year-old', 'protester', 'Din', 'Daeng', 'area', 'seriously', 'injured', 'bullet', 'still', 'coma', '.', '#BangkokPost', '#Thailand', '#politics', '#ม็อบ16สิงหา', 'https://t.co/hKcNtyvjc2']",0
40765,"['Murderous', 'garbage', 'people', 'live', 'psychotic', 'fantasy', 'world', 'threaten', ',', 'wound', 'kill', 'cops', ',', 'joyfully', 'kill', 'school', 'children', 'bcs', 'get', 'vaccinated', '#America', '&', 'get', 'name', 'part', '.', '#TrumpsAmerica', '#Trump', '#politics', 'https://t.co/W4mHXk0gBA']",0
40775,"['Joe', 'Biden', 'needlessly', 'created', 'chaos', 'Afghanistan', 'southe', '...', '(', 'New', 'York', 'Post', ')', 'President', 'Biden', 'arrived', 'office', 'Southern', 'border', 'secure', '&', 'shy', ';', 'Afghanistan', '...', 'Add', 'highlights', ':', 'https://t.co/qiJ6cISUra', '#LeftWing', '#Politics', '...']",0
40776,"['Congratulations', '@SushmitaDevAITC', 'Really', 'glad', '’', 'compromised', 'morale', 'value', 'power', '.', 'Wish', 'shining', 'future', '.', '#SushmitaDev', '#politics']",0
40784,"['pension', '“', 'triple', 'lock', '”', 'guarantee', 'long', 'championed', 'Conservative', 'Government', 'set', 'watered', 'next', 'year', 'move', 'save', 'Treasury', 'billions', 'pounds', '.', 'Would', 'support', 'oppose', '?', '#TripleLock', '#Pensions', '#Politics']",0
40785,"['Political', 'retribution', 'Florida', '.', 'Republicans', 'acting', 'like', 'comrades', '.', '#politics', '#DeSantisVariant', 'https://t.co/qQH2eqbK6A']",0
40786,"['Taliban', 'victory', 'Afghanistan', 'spells', 'trouble', 'neighbors', '(', 'POLITICO', ')', 'Press', 'play', 'listen', 'article', 'Add', 'highlights', ':', 'https://t.co/UnGixZxqs0', '#europe', '#politics', '#', '...']",0
40789,"['Progressive', 'thought', 'leader', '@RBReich', 'argues', '""', 'reasonable', 'center', '""', 'report', 'perceived', 'poles', 'democracy', 'left', 'authoritarianism', 'right', '.', '#WeLoveOurSpeakers', '#Politics', '#Media', 'https://t.co/zJQrPsJFgr']",0
40791,"['Via', '@RawStory', ':', 'GOP', 'lawmaker', 'says', 'Liz', 'Cheney', ""'"", 'blinded', 'ambition', ""'"", '-', '-', 'even', 'though', 'got', 'punished', 'stand', 'Capitol', 'riots', 'https://t.co/7hmpKUMTTV', '|', '#politics', '#trump', '#corruption']",0
40799,"['UNISON', 'union', 'blasted', 'Government', 'drafting', 'army', 'said', ""'"", 'crude', 'sticking', 'plaster', 'patch', 'much', 'bigger', 'problems', ""'"", '.', 'https://t.co/Ecf9TMbnuQ', '#Politics', 'https://t.co/fsChgu0o83']",0
40801,"['Pt', '.', '41', 'Defense', 'Socialism', 'Series', 'Arguments', 'anarcho-capitalism', 'https://t.co/35di8Z3OG2', '#socialism', '#indefenseofsocialism', '#ecosocialism', '#communism', '#anarchism', '#politics', '#revolution', '#capitalism', '#imperialism', '#democraticsocialism', '#libertariansocialism', '#green', 'https://t.co/NS0yuSWIPH']",0
40804,"[""Iraq's"", 'Foreign', 'Minister', 'visit', 'Pakistan', '.', 'https://t.co/oUsgbgMeE1', '#Pakistan', '#FM', '#Shahmoodqureshi', '#Politics', '#Iraq']",0
40807,"['Around', '746,000', 'people', 'local', 'jails', ',', 'nationally', ',', 'eligible', 'vote', '.', ',', 'difficult', ',', 'report', 'includes', 'information', ""Iowa's"", 'laws', ',', 'shows', '.', 'https://t.co/klnaziievg', '#voting', '#prisoner', '#politics']",0
40811,"['Keyamo', ':', 'Self', 'Immolation', 'Option', 'APC', '–', 'Magnus', 'Abe', 'https://t.co/M8gApqTqFS', '#politics', '#apc', '#opinion', '#senatormagnusabe']",0
40812,"['2022', '2024', 'elections', 'top', 'agenda', ""week's"", 'RNC', 'summer', 'meeting', '-', 'Fox', 'News', 'https://t.co/LK6bqJKC7w', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
40814,"['Senate', 'Republicans', 'demand', 'Durham', 'report', 'make', 'public', 'https://t.co/gRICqgc2H4', '-', '@politic_talks', '#Politics', '#Political']",0
40816,"['""', '""', 'linguistic', 'trick', ""Obama's"", ',', 'presupposition', 'psychology', 'trick', 'gain', 'compliance', 'casually', 'getting', 'affirm', 'identity', '.', 'Listen', 'old', 'Obama', 'speeches', '.', 'trick', 'works', 'sheep', '.', '#Politics', '#Propaganda', 'https://t.co/BaHzQJh9ku']",0
40819,"['Black', 'teacher', 'says', 'black', 'people', 'incapable', 'analytical', 'thought', '[', 'Video', ']', '…', '-', '#news', '#politics', '-', 'https://t.co/M8gyXXteis']",0
40822,"['GOP-backed', 'elections', 'bill', 'gets', 'initial', 'approval', 'Texas', 'Senate', 'Democrats', 'still', 'fight', 'kill', '-', 'https://t.co/b5ICwMSlx7', 'https://t.co/ITZ8VoGvwO', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
40823,"['.', '@CDCgov', 'trusted', 'long', 'play', '#politics', '.', 'need', '#CDC', 'focus', 'science', 'even', 'science', 'support', 'politics', '.', 'Stop', '#socialism', '#America', '.', '#IMPEACHBIDENHARRIS', '#Republican', '#GOP', 'https://t.co/DP4x2up5aM']",0
